Tarih,Sembol,Fiyat,Gunluk %,Hacim 1g,Rejim G,Rejim H,Rejim A,Cakisma,ATR %
2026-07-29,GARFA,26.88,-0.7385524372230403,285817,0.12,1.88,0.84,0,3.920124289078522
2026-07-29,KOTON,12.88,-0.6172839506172845,560616,0.17,0.42,1.51,0,3.486361914388789
2026-07-29,VAKKO,67.0,-0.1490312965722717,20343,0.15,0.73,0.28,0,3.4439893679687112
2026-07-29,TNZTP,26.84,0.6751687921980485,853302,0.34,1.08,0.62,0,3.5360957743528827
2026-07-29,OYYAT,34.68,-1.533219761499146,138534,0.45,0.73,1.01,0,4.465547652765165
2026-07-29,BULGS,38.34,-2.442748091603038,1208309,0.25,1.2,0.63,0,4.504670352662118
2026-07-29,TARKM,473.75,-2.5205761316872426,20735,0.16,1.03,0.5,0,4.819104417529265
2026-07-29,BIGTK,319.75,6.49458784346378,888699,1.15,0.89,1.18,1,7.694040088496504
2026-07-29,VAKFA,11.2,-0.6211180124223628,941291,0.12,1.03,0.49,0,2.628972971900036
2026-07-29,GEDIK,6.42,1.102362204724414,898565,0.06,0.58,1.36,0,5.933134650235914
2026-07-29,ISVEA,34.84,-2.8985507246376785,19485124,0.71,,,0,
2026-07-29,KGYO,9.92,-0.8000000000000007,1065676,0.04,0.82,1.09,0,6.878091083227296
2026-07-29,KMPUR,20.26,-0.491159135559911,303382,0.11,1.27,0.48,1,4.9065045143491455
2026-07-29,VESBE,6.04,0.1658374792703115,2858797,0.28,0.59,1.62,0,3.9350317176921528
2026-07-29,CELHA,24.88,-0.5595523581135114,595069,0.22,0.33,0.81,0,7.628875296959094
2026-07-29,QUAGR,3.61,-0.5509641873278243,5572397,0.07,1.21,0.49,0,5.76350646056797
2026-07-29,EGGUB,94.65,-0.4731861198738051,45246,0.11,0.78,0.44,0,3.441169243231064
2026-07-29,EGEPO,18.66,-0.2139037433155034,773900,0.17,1.3,1.15,0,4.253011216051686
2026-07-29,TMSN,84.05,4.28039702233251,698747,0.97,1.21,0.66,1,3.686504322890098
2026-07-29,MANAS,27.34,-2.0071684587813574,4753345,0.13,1.22,0.85,0,6.273551764410322
2026-07-29,VSNMD,78.25,-0.8238276299112872,129435,0.12,0.33,1.07,0,4.179131375165452
2026-07-29,TUKAS,2.04,-0.4878048780487701,7383221,0.14,0.9,0.43,0,2.4853642461611782
2026-07-29,KARSN,10.2,-0.0979431929481054,897265,0.09,0.65,0.75,0,4.63665047384587
2026-07-29,AYEN,32.82,-0.4851425106124821,167206,0.16,0.45,0.64,0,5.739575718773043
2026-07-29,INGRM,379.5,-0.131578947368421,3084,0.09,0.44,1.02,0,4.393956929153895
2026-07-29,SONME,123.5,0.8163265306122449,5185,0.16,0.98,0.82,0,4.59666682483319
2026-07-29,GOZDE,23.04,-0.6896551724137937,192807,0.12,0.64,0.99,0,3.58564652250615
2026-07-29,VKGYO,2.57,0.0,405863,0.04,0.54,0.7,0,2.078474105370308
2026-07-29,EMPAE,50.15,-3.55769230769231,1896363,0.15,1.7,0.48,0,14.75787096475783
2026-07-29,AKMGY,238.0,0.4219409282700421,1960,0.07,0.85,0.4,0,3.729338716032026
2026-07-29,MAALT,1048.0,-0.4748338081671415,2906,0.1,0.5,0.57,0,3.837150973353786
2026-07-29,BOSSA,6.65,-0.8941877794336752,603257,0.06,1.98,1.4,1,4.456799914913872
2026-07-29,BASCM,13.14,-0.2277904328018174,5180,0.06,0.91,0.79,0,1.6621138782653466
2026-07-29,IHAAS,51.4,-3.1102733270499505,285445,0.14,0.87,0.87,0,9.202792264848089
2026-07-29,BIOEN,17.74,3.0796048808831933,3753197,0.49,0.57,1.27,0,4.861909750263577
2026-07-29,SEGMN,47.92,0.1672240802675549,209354,0.16,0.61,0.56,0,6.524216443958324
2026-07-29,ORGE,105.8,-1.3979496738117427,105265,0.14,0.67,0.67,0,4.913595994814032
2026-07-29,KZBGY,2.11,-0.9389671361502356,5024910,0.19,0.53,0.78,0,4.4464198453907775
2026-07-29,BERA,13.14,0.3819709702062697,994906,0.12,0.84,0.78,0,3.4955232158200946
2026-07-29,BESLR,12.73,-0.3132341425215281,501305,0.17,0.91,0.74,0,3.220406405380679
2026-07-29,KAPLM,426.75,1.4863258026159334,26503,0.14,1.02,0.69,0,6.802154175850422
2026-07-29,ALCAR,771.0,0.7843137254901961,5644,0.07,0.77,1.6,1,6.09516984543737
2026-07-29,EUREN,3.89,-0.7653061224489747,5435619,0.19,1.05,0.36,0,2.964213807070328
2026-07-29,MOPAS,29.42,-2.1290751829673886,996433,0.41,0.79,0.57,0,4.434522144694574
2026-07-29,SRVGY,2.46,-2.3809523809523827,4814156,0.25,1.0,0.58,0,2.8421619324043044
2026-07-29,BARMA,27.86,-9.954751131221723,84299,0.05,0.58,0.88,0,14.103924924099369
2026-07-29,VESTL,24.26,0.4139072847682177,3256398,0.43,0.79,1.41,0,5.134550846757569
2026-07-29,GOKNR,23.12,0.0865800865800847,536834,0.13,0.57,0.82,0,4.185908081741547
2026-07-29,BJKAS,1.85,0.0,21336494,0.14,1.48,1.09,1,5.423638837654156
2026-07-29,KAREL,9.94,0.3027245206861691,1933860,0.13,0.74,0.91,0,4.802605539233793
2026-07-29,GIPTA,59.7,-0.4999999999999952,205407,0.13,0.68,0.68,0,5.466367623923953
2026-07-29,INDES,10.29,-2.279202279202281,3808857,0.59,1.04,0.63,0,4.04442455244148
2026-07-29,ZGYO,37.16,0.1077586206896528,431383,0.11,0.72,0.39,0,5.179800552232891
2026-07-29,ADEL,29.22,-0.6122448979591828,188926,0.12,0.87,0.27,0,2.8270886123983323
2026-07-29,BUCIM,5.11,0.0,308655,0.11,0.74,0.57,0,1.997461684338155
2026-07-29,CATES,46.52,0.9548611111111216,1008505,0.27,1.26,1.05,1,4.254975479971246
2026-07-29,NTGAZ,11.06,0.9124087591240844,214873,0.08,0.73,0.44,0,2.9177506607844723
2026-07-29,BIENY,20.96,0.0955109837631307,357817,0.1,1.65,0.63,0,4.321329030876486
2026-07-29,PRKAB,36.78,5.025699600228434,1480104,1.14,1.42,0.47,1,4.897064759094015
2026-07-29,TUREX,6.89,-1.4306151645207517,3250495,0.1,1.61,0.61,1,5.165558900818332
2026-07-29,AKENR,10.23,-0.389483933787723,1400636,0.13,0.75,0.65,0,5.06535385044464
2026-07-29,KOPOL,5.64,-1.7421602787456538,3157583,0.1,0.48,1.33,0,6.017331879713236
2026-07-29,VAKFN,1.24,0.0,5341004,0.16,0.69,0.47,0,2.978826020733277
2026-07-29,OFSYM,51.25,1.084812623274156,383491,0.65,0.56,0.79,0,3.7927818612405857
2026-07-29,SNPAM,19.2,1.0526315789473648,2259,0.06,0.66,0.78,0,2.497091644958442
2026-07-29,INVEO,7.4,0.4070556309362313,670959,0.13,0.48,1.11,0,5.19815297525647
2026-07-29,GLCVY,52.15,0.0,87037,0.16,0.85,0.62,0,3.811058329811392
2026-07-29,TSPOR,1.0,4.166666666666671,103452562,0.79,1.01,0.57,0,2.527404196775829
2026-07-29,ASGYO,10.87,-1.0018214936247831,515647,0.14,0.52,1.3,0,3.409328222903953
2026-07-29,DOKTA,21.92,-0.2729754322110951,116437,0.32,0.74,0.61,0,4.446041321952134
2026-07-29,EDATA,17.7,0.3401360544217614,343895,0.08,0.92,0.58,0,6.6060569586699565
2026-07-29,SMRVA,11.63,-1.3570822731127938,1357416,0.16,0.52,0.51,0,5.304360932173879
2026-07-29,ALGYO,3.4,-2.2988505747126458,8643272,0.21,0.54,0.87,0,5.650776074646624
2026-07-29,ATAKP,51.3,0.7858546168958714,21286,0.05,1.03,0.6,0,3.4390867119858566
2026-07-29,GENKM,11.12,-3.5559410234171738,3509487,0.26,0.48,0.58,0,5.748241675339775
2026-07-29,FORTE,104.2,-0.4775549188156638,136450,0.1,0.78,0.69,0,4.026336071442134
2026-07-29,ENDAE,15.66,-1.8796992481203048,627512,0.15,0.63,0.66,0,5.508205725630203
2026-07-29,BOBET,18.23,0.1098297638660053,136325,0.03,0.78,1.21,0,2.446310036750361
2026-07-29,ALCTL,175.2,-0.1709401709401774,138295,0.34,0.8,0.94,0,5.27988063864555
2026-07-29,CGCAM,40.0,0.2506265664160437,550925,0.19,0.63,0.65,0,4.509966628772829
2026-07-29,PARSN,77.0,0.4566210045662026,19501,0.07,0.46,1.01,0,3.4554466945817803
2026-07-29,ONCSM,275.0,0.1821493624772313,576610,0.89,1.7,0.64,1,5.683899741066164
2026-07-29,MARMR,2.38,9.677419354838708,30144493,0.44,0.83,0.55,0,4.510798955109903
2026-07-29,EGEGY,32.2,-0.9230769230769144,146261,0.04,0.99,0.85,0,3.221158348219541
2026-07-29,BAHKM,116.7,-0.8496176720475787,31234,0.06,1.1,0.66,0,5.5943234758882445
2026-07-29,YIGIT,21.14,-0.8442776735459648,606067,0.25,0.8,0.45,0,2.7396916731037955
2026-07-29,ALKA,8.55,-1.61104718066742,340400,0.07,1.46,0.54,0,3.679472148062122
2026-07-29,SOKE,16.58,0.5457853244390531,135607,0.03,0.72,0.99,0,5.2201905282124725
2026-07-29,ESEN,3.46,-1.142857142857144,7371269,0.17,1.15,0.46,0,3.173385134901064
2026-07-29,REEDR,6.67,-0.2989536621823686,1430394,0.06,1.17,0.37,0,4.117040895311224
2026-07-29,EKOS,5.59,-1.2367491166077789,1874584,0.15,0.7,0.55,0,5.708848939061571
2026-07-29,ULUUN,8.48,0.832342449464926,2764786,0.16,1.42,1.02,0,5.897675481083551
2026-07-29,KLGYO,4.39,-1.7897091722595095,1088005,0.12,0.91,0.66,0,3.2456490105743363
2026-07-29,ZERGY,9.62,-3.3165829145728654,2280624,0.18,0.57,1.05,0,6.807496919142135
2026-07-29,A1CAP,9.0,-0.6622516556291446,1547512,0.2,0.48,1.04,0,4.591806505360299
2026-07-29,TEZOL,12.09,-1.063829787234049,523501,0.14,0.89,0.71,0,4.981100898269199
2026-07-29,TMPOL,427.0,-0.9280742459396752,29508,0.05,1.14,0.99,0,5.357391022270279
2026-07-29,UCAYM,26.04,-3.340757238307358,1074779,0.13,0.76,0.54,0,6.224474420559019
2026-07-29,AGROT,2.48,-0.8000000000000007,3407748,0.11,1.05,0.43,0,3.855871895965716
2026-07-29,BURVA,776.5,-4.135802469135803,11042,0.55,0.9,0.52,0,7.541595979523807
2026-07-29,ARSAN,3.35,-0.5934718100890213,2051505,0.08,0.88,0.95,0,4.42364604218455
2026-07-29,BORSK,6.07,-0.4918032786885141,1437498,0.15,1.27,0.54,1,3.6584429966618073
2026-07-29,INFO,6.08,0.4958677685950454,16411662,0.94,0.36,1.36,0,10.154434675231556
2026-07-29,ARFYE,30.5,-1.802962009014806,1071133,0.21,0.84,0.68,0,4.315658691546263
2026-07-29,BESTE,28.86,-3.735823882588395,1764448,0.11,1.12,0.63,0,8.289368413468123
2026-07-29,KLSYN,12.81,-1.4615384615384577,286641,0.06,0.73,0.77,0,6.5302807182606255
2026-07-29,OZYSR,13.23,0.3032600454890138,791011,0.18,1.01,1.13,1,4.585162106977738
2026-07-29,KRVGD,2.51,-2.7131782945736544,1359149,0.21,0.96,0.64,0,3.993841011323027
2026-07-29,BLUME,31.64,-1.4330218068535852,220401,0.11,0.66,0.88,0,5.481591522261346
2026-07-29,ATATP,214.8,-2.0072992700729824,253181,0.15,1.33,0.8,0,6.923554633853643
2026-07-29,KONTR,3.83,-9.88235294117647,2224589,0.23,0.51,0.13,0,12.159100090159392
2026-07-29,MNDTR,5.22,-0.5714285714285762,432662,0.44,0.69,0.66,0,2.840284180967254
2026-07-29,MERIT,16.09,-1.167076167076175,423917,0.12,0.67,1.06,0,3.953106822216262
2026-07-29,PRZMA,69.9,0.2150537634408683,225814,0.13,0.5,1.09,0,7.543739186133008
2026-07-29,GOLTS,297.75,-0.2512562814070351,16391,0.22,0.94,0.64,0,2.16363578338669
2026-07-29,LINK,5.9,-1.6666666666666607,3828103,0.19,0.62,0.61,0,4.797142874116027
2026-07-29,PLTUR,21.22,0.0,149823,0.13,0.62,0.63,0,3.156224956879797
2026-07-29,HOROZ,56.85,-0.6986899563318753,184027,0.14,0.39,0.76,0,4.812056583470761
2026-07-29,NATEN,6.19,-0.6420545746388449,721550,0.1,0.8,0.47,0,3.3532418290078394
2026-07-29,PENTA,12.98,0.0,110435,0.09,0.76,0.48,0,2.910091575245285
2026-07-29,FRMPL,31.14,-2.3824451410658245,446999,0.14,0.65,0.64,0,5.348737627169938
2026-07-29,DUNYH,133.4,-3.6823104693140754,194073,0.25,0.55,0.92,0,6.106891541083378
2026-07-29,KONKA,12.83,-1.0030864197530924,125522,0.05,0.81,0.65,0,3.647076449615541
2026-07-29,KUVVA,161.9,0.5590062111801277,88461,0.19,2.05,1.22,2,5.400971736482706
2026-07-29,KATMR,2.28,-1.2987012987013091,10802437,0.19,0.7,0.67,0,3.510007614424479
2026-07-29,AFYON,12.35,0.0810372771474861,145468,0.12,0.67,0.48,0,2.278704097279894
2026-07-29,FONET,5.07,-2.6871401151631416,5590708,0.22,0.67,0.59,0,5.139948634220843
2026-07-29,GSDHO,5.1,0.7905138339920956,1854660,0.12,0.57,0.86,0,5.360339506078299
2026-07-29,ALKIM,16.04,-0.3107520198881337,201905,0.07,1.13,0.82,0,3.747549404339998
2026-07-29,YATAS,32.8,-0.8464328899637278,162171,0.2,1.04,0.61,0,3.765967580544789
2026-07-29,TATGD,19.0,-1.5544041450777235,667412,0.22,1.17,0.6,0,4.375910908268954
2026-07-29,INTEM,242.1,-0.452302631578945,7193,0.17,0.69,0.43,0,3.750876527070904
2026-07-29,DESA,9.27,-1.6967126193001076,485689,0.25,1.09,0.92,0,3.921758079091918
2026-07-29,AYES,30.76,2.0570670205706736,9187,0.11,0.8,0.82,0,2.7815905014629942
2026-07-29,ORMA,163.0,-1.2121212121212122,298,0.05,0.77,0.69,0,2.9359895081115925
2026-07-29,DCTTR,11.44,-0.5217391304347869,559661,0.1,0.64,0.47,0,4.1157910360347305
2026-07-29,CEMTS,9.47,6.524184476940382,3279764,2.05,0.85,0.69,1,2.9068055092627176
2026-07-29,ADESE,0.87,-1.1363636363636374,9570204,0.07,0.98,0.51,0,3.6243192060646927
2026-07-29,YBTAS,14.68,-0.4745762711864426,2437,0.05,0.73,0.69,0,1.300866255207655
2026-07-29,KTSKR,94.15,-0.8947368421052572,59249,0.06,0.54,0.76,0,5.965330221090906
2026-07-29,YUNSA,8.97,-0.8839779005524869,404079,0.1,1.02,0.55,0,3.573349915016065
2026-07-29,BRKVY,76.55,-1.225806451612907,68143,0.29,0.69,0.47,0,3.546798667984
2026-07-29,KERVN,8.16,4.615384615384619,81830,0.07,1.2,0.67,1,3.4793737115918293
2026-07-29,HURGZ,7.24,0.555555555555556,2504781,0.26,1.67,0.41,1,4.848816744466887
2026-07-29,METRO,7.99,1.139240506329112,3768640,0.58,0.81,0.71,0,5.453007637051744
2026-07-29,KZGYO,21.1,-0.2835538752362888,165768,0.15,0.94,0.46,0,2.751592662046338
2026-07-29,MHRGY,3.51,0.5730659025787843,1320289,0.26,1.03,0.71,0,4.578706436899672
2026-07-29,MERCN,22.4,0.9918845807033312,391472,0.12,0.57,0.77,0,6.0329781065366985
2026-07-29,AZTEK,4.12,-2.3696682464454897,883641,0.17,0.62,0.44,0,5.066425275506036
2026-07-29,BVSAN,108.1,-1.7272727272727324,134694,0.18,0.79,0.61,0,4.369822134437091
2026-07-29,GENTS,5.54,-0.8944543828264727,1541670,0.16,1.16,0.55,0,4.161856752461237
2026-07-29,OZSUB,33.86,-0.8201523140011749,378688,0.11,1.34,0.75,1,4.667972561651521
2026-07-29,DITAS,23.16,-3.5,780462,0.12,1.1,1.27,0,11.30674651854224
2026-07-29,NETAS,62.75,0.0,65165,0.2,0.53,0.8,0,3.992653442237613
2026-07-29,ERCB,52.0,-0.668576886341932,56838,0.04,0.99,0.84,0,5.124343337753289
2026-07-29,FMIZP,283.75,-0.2636203866432337,10853,0.26,0.84,0.55,0,2.9363377410999942
2026-07-29,DARDL,1.72,-0.5780346820809253,3772046,0.16,1.4,0.68,0,4.076682704619145
2026-07-29,BORLS,5.6,-3.114186851211083,1711708,0.27,0.17,0.84,0,7.7671070559415964
2026-07-29,GZNMI,62.8,1.7828200972447232,179626,0.06,1.5,0.59,0,6.563171670549591
2026-07-29,DYOBY,13.07,-1.1346444780635427,139978,0.08,0.68,0.26,0,3.407104853798435
2026-07-29,LXGYO,11.4,-4.602510460251037,3623629,0.45,0.8,0.2,0,6.303859050002342
2026-07-29,TSGYO,6.04,0.1658374792703115,122281,0.1,0.85,0.71,0,2.964151003395412
2026-07-29,ELITE,29.36,-1.806020066889629,251477,0.25,0.75,0.56,0,3.958665374872159
2026-07-29,GOODY,2.52,-0.7874015748031503,3059137,0.21,0.23,1.76,0,5.035625880434219
2026-07-29,SAFKR,18.68,-2.556077203964538,495394,0.19,0.51,0.76,0,6.0867004972147285
2026-07-29,ESCOM,5.34,-1.4760147601476028,4146916,0.2,0.51,0.72,0,5.321627662492487
2026-07-29,ALVES,2.38,0.4219409282700331,5729774,0.11,0.9,0.45,0,3.6186053864288255
2026-07-29,EKSUN,6.16,-2.222222222222217,576087,0.06,1.1,1.01,0,6.103332996265247
2026-07-29,KRONT,22.14,0.5449591280653996,531674,0.27,0.77,0.76,0,7.053106688903296
2026-07-29,SUWEN,6.61,-1.783060921248144,494445,0.07,1.25,1.11,0,5.933692647948826
2026-07-29,VBTYZ,30.5,-4.6875,662468,0.24,0.98,0.78,0,5.699195227812175
2026-07-29,DAGI,9.27,0.7608695652173945,1748268,0.13,0.88,1.41,1,6.163753368908465
2026-07-29,ONRYT,57.8,-0.6872852233677073,69303,0.08,0.59,0.66,0,4.479363191574119
2026-07-29,BRLSM,15.92,-2.2713321055862443,928417,0.13,0.75,0.72,0,6.403316105501118
2026-07-29,SAYAS,47.76,2.842377260981913,783581,0.43,1.26,0.69,0,5.789479302636585
2026-07-29,PCILT,31.52,0.3821656050955446,99419,0.07,0.93,0.58,0,5.106772290432769
2026-07-29,SOHOE,11.28,-2.842377260981913,4665405,0.1,,,0,8.661088594143695
2026-07-29,BIGCH,6.71,0.9022556390977384,1219673,0.12,0.72,1.51,0,5.36895009751868
2026-07-29,SERNT,8.57,-0.3488372093023181,605685,0.1,0.4,0.89,0,5.692488332056729
2026-07-29,HUNER,3.5,-1.12994350282486,3225128,0.07,0.89,1.12,0,5.311076850198892
2026-07-29,PNLSN,46.66,-0.5541346973572147,154974,0.1,0.99,0.91,0,5.1443612497318645
2026-07-29,SANFM,9.38,0.2136752136752281,1263933,0.15,0.75,0.62,0,4.839184966937479
2026-07-29,GOLDA,13.41,-4.2142857142857135,11507249,0.13,,,0,11.050997580240152
2026-07-29,GATEG,303.0,-1.6233766233766231,1374,0.06,0.75,0.83,0,2.029834024093118
2026-07-29,PNSUT,11.02,-0.2714932126696935,345632,0.14,1.15,0.51,0,3.451562997138783
2026-07-29,TURGG,26.78,-0.5939123979213071,20587,0.06,0.56,0.43,0,3.168746957827459
2026-07-29,KIMMR,14.26,-0.9034051424600472,64139,0.06,0.97,0.46,0,2.9104799602383
2026-07-29,PETUN,11.11,-1.3321492007104827,168324,0.12,1.01,0.59,0,2.7059718138335787
2026-07-29,USAK,1.36,-0.7299270072992706,6362660,0.08,0.88,0.83,0,4.050085169107617
2026-07-29,SEGYO,4.08,-1.4492753623188313,592370,0.12,0.82,0.5,0,3.9810933753655418
2026-07-29,TKNSA,16.57,-0.1807228915662719,310334,0.16,0.76,0.52,0,3.0710460322407687
2026-07-29,KUTPO,82.9,0.1207729468599136,23967,0.16,0.84,0.58,0,2.8059121710481656
2026-07-29,OSMEN,8.12,-1.0962241169305922,315701,0.05,0.68,1.68,0,7.000360690976301
2026-07-29,MRGYO,1.37,0.0,9272080,0.12,1.16,0.48,0,4.36042174282865
2026-07-29,BAKAB,45.46,-0.3943908851884306,39051,0.09,0.45,1.1,0,6.480451150389917
2026-07-29,BYDNR,38.0,-1.2987012987012987,295610,0.41,0.9,0.84,0,4.327895621031554
2026-07-29,CEMAS,4.17,2.457002457002448,3217627,0.34,0.56,0.66,0,3.768103028186738
2026-07-29,BAGFS,23.82,0.0,41756,0.09,0.78,0.25,0,2.8095689235954184
2026-07-29,ERBOS,159.3,-0.4374999999999929,7245,0.08,0.72,1.11,0,3.918925296499381
2026-07-29,PKENT,127.7,-0.6225680933852118,15260,0.06,1.4,0.59,0,3.1921366183909115
2026-07-29,AKSUE,48.68,1.543596161869007,212968,0.11,0.73,0.97,0,4.222244005875934
2026-07-29,YAPRK,10.47,-0.8522727272727258,371357,0.22,0.62,0.5,0,3.747217701201773
2026-07-29,MACKO,31.34,-0.3814367450731118,48845,0.11,0.63,0.42,0,3.69806313693902
2026-07-29,BURCE,36.22,-2.266594711279016,621720,0.25,1.01,0.49,0,5.434097426265995
2026-07-29,IHLAS,1.04,0.0,16057157,0.27,0.35,1.44,0,3.915228086663104
2026-07-29,NUGYO,9.13,-1.8279569892473109,281052,0.13,1.09,0.74,0,4.590180670860474
2026-07-29,LIDFA,2.8,-1.75438596491229,2687993,0.24,0.58,1.16,0,4.4250505592986
2026-07-29,ENSRI,5.62,-1.2302284710017624,4574616,0.08,0.88,1.27,0,9.920758425925095
2026-07-29,DGATE,103.2,-0.4821600771456124,28905,0.06,1.3,0.56,0,5.824018490451792
2026-07-29,LKMNH,14.3,-0.2789400278939968,71698,0.08,0.67,0.55,0,2.9357541836898347
2026-07-29,MEDTR,25.7,-0.7722007722007695,30155,0.08,0.76,0.73,0,2.4841080104473314
2026-07-29,DOGUB,77.75,-1.5822784810126582,31517,0.09,1.02,0.48,0,8.683873866750748
2026-07-29,ISSEN,7.13,-0.2797202797202862,265340,0.29,0.85,0.38,0,3.4107985882331904
2026-07-29,PINSU,10.62,-0.3752345215759937,313428,0.05,1.75,0.56,0,4.184324013097958
2026-07-29,MNDRS,10.65,-0.7455731593662634,215624,0.11,0.71,0.51,0,2.2227830282775645
2026-07-29,ARTMS,41.1,-3.2941176470588203,615180,0.56,0.67,0.74,0,3.825083674569893
2026-07-29,KNFRT,11.15,-0.7123775601068573,575025,0.19,0.75,0.8,0,4.786126790784019
2026-07-29,BEGYO,3.59,-0.5540166204986154,928285,0.19,0.76,0.61,0,2.918375230123815
2026-07-29,HDFGS,2.54,-1.5503875968992262,4848986,0.06,0.88,0.89,0,6.090910904635575
2026-07-29,ATEKS,113.8,-1.557093425605534,2449,0.15,0.55,0.97,0,4.683718250110785
2026-07-29,MSGYO,6.58,8.045977011494257,4948620,1.95,0.87,0.49,1,4.36692539879036
2026-07-29,CMBTN,1584.0,-1.1235955056179776,4678,0.14,0.71,1.59,1,5.165127267276255
2026-07-29,EMKEL,18.58,-1.6931216931216946,577724,0.11,0.68,0.48,0,5.915929826323992
2026-07-29,SANKO,18.89,0.0,63169,0.23,0.57,0.65,0,2.917886970780346
2026-07-29,PKART,121.1,-2.3387096774193594,76699,0.11,0.92,0.66,0,7.243871000774693
2026-07-29,MARBL,12.32,0.081234768480908,129275,0.09,0.47,0.84,0,3.1586980327421
2026-07-29,MTRKS,27.78,-0.7857142857142816,104432,0.09,0.79,0.95,0,4.924727170710688
2026-07-29,DZGYO,6.95,-0.5722460658082981,283967,0.15,0.9,0.65,0,3.600195982077699
2026-07-29,DGNMO,7.78,1.0389610389610398,2525591,0.51,1.0,0.63,0,6.215395362068152
2026-07-29,TGSAS,182.6,0.3848268279274264,21089,0.08,0.91,0.82,0,4.917771253259707
2026-07-29,LUKSK,91.8,-2.3404255319148968,15363,0.23,0.37,0.96,0,4.077816318403667
2026-07-29,PAPIL,12.42,-1.1933174224343703,952434,0.11,0.58,1.02,0,4.659975365709898
2026-07-29,PRKME,17.16,-1.15207373271889,318043,0.14,0.28,1.98,0,5.984095071771407
2026-07-29,DURKN,18.75,-2.799377916018658,193670,0.08,0.83,0.55,0,4.677803139213883
2026-07-29,DURDO,4.83,-3.976143141153085,958009,0.44,0.87,0.59,0,3.837037379582716
2026-07-29,IMASM,2.68,-0.7407407407407414,2954645,0.23,0.71,0.61,0,3.436941674111277
2026-07-29,BEYAZ,25.12,0.3996802557953694,169216,0.11,1.76,0.74,1,5.4146740973911385
2026-07-29,PAMEL,79.35,-0.314070351758794,22253,0.14,0.29,1.35,0,4.155725096731963
2026-07-29,MEKAG,3.03,-1.941747572815536,2419055,0.21,0.89,0.33,0,3.660881166088141
2026-07-29,KRGYO,2.48,-0.4016064257028205,830434,0.16,0.38,0.9,0,2.4906251102154067
2026-07-29,TEKTU,8.07,0.0,699502,0.05,1.42,0.63,0,5.803126619552746
2026-07-29,INTEK,300.5,-0.4966887417218543,3372,0.17,1.41,1.27,1,5.289062206840619
2026-07-29,ARENA,23.82,-1.1618257261410836,166651,0.13,0.8,0.36,0,4.777865336213299
2026-07-29,MARTI,1.58,-1.250000000000001,8680217,0.16,1.16,0.39,0,5.205588900991292
2026-07-29,SKYLP,246.9,-0.8831794460056157,22104,0.33,1.09,0.66,0,7.233093254213671
2026-07-29,DNISI,19.27,-0.7723995880535639,150960,0.23,0.46,0.99,0,4.321146070517421
2026-07-29,RUZYE,8.02,-3.022974607013301,1713191,0.16,1.6,0.71,0,6.03214752595321
2026-07-29,KLMSN,28.76,0.3489183531053783,64974,0.09,0.42,0.83,0,3.553666666106749
2026-07-29,VANGD,90.7,0.2209944751381246,17838,0.11,0.64,0.74,0,5.316602587532024
2026-07-29,SKYMD,13.94,-3.862068965517245,894067,0.28,0.59,0.92,0,5.034133112016567
2026-07-29,EDIP,34.56,0.523560209424083,53187,0.08,0.76,0.94,0,3.777512954007317
2026-07-29,OZRDN,29.5,-1.6666666666666667,36945,0.11,0.89,0.65,0,8.079662217570936
2026-07-29,SNICA,3.64,0.2754820936639182,2791944,0.13,0.52,1.91,0,4.7386324556630335
2026-07-29,ANGEN,9.79,-0.5081300813008202,292233,0.12,0.41,0.79,0,3.3492853891044243
2026-07-29,FORMT,1.86,-1.063829787234032,2373978,0.11,0.81,0.53,0,3.222044027740991
2026-07-29,MAKTK,10.58,-0.7504690431519707,495902,0.13,0.67,0.77,0,4.303313108689526
2026-07-29,DERHL,10.64,-1.2070566388115045,663111,0.2,0.67,0.62,0,3.85733806092482
2026-07-29,EGSER,2.91,-1.3559322033898318,376066,0.14,0.71,0.77,0,3.7870818445390366
2026-07-29,LRSHO,2.8,-0.3558718861210047,1472099,0.06,1.26,0.64,0,4.380325875675578
2026-07-29,ICUGS,6.06,0.9999999999999934,6047451,0.24,1.04,0.65,0,7.022144100809295
2026-07-29,KRSTL,10.66,-1.0213556174558909,1143817,0.33,0.91,0.43,0,3.1336802770495025
2026-07-29,SEKUR,10.0,-7.407407407407414,5928,0.01,0.33,0.85,0,6.998219230809931
2026-07-29,UNLU,11.26,-1.4010507880910694,255416,0.2,0.5,1.16,0,3.86461545382111
2026-07-29,BIZIM,24.34,-1.1372867587327422,13759,0.05,0.54,0.94,0,3.1181077494710228
2026-07-29,AGYO,7.43,-0.2684563758389323,12359,0.03,1.18,0.62,0,4.33477463741554
2026-07-29,OBASE,41.18,-4.232558139534884,136283,0.09,1.46,1.17,1,6.903844210494484
2026-07-29,CONSE,2.49,-1.1904761904761827,1690582,0.12,1.43,0.67,0,3.769037365950704
2026-07-29,OZGYO,1.97,-1.500000000000001,4249106,0.07,2.0,1.31,0,5.908046596313771
2026-07-29,GSDDE,12.86,0.8627450980392113,885624,0.15,0.61,1.01,0,6.783085056613049
2026-07-29,BLCYT,20.36,-0.0981354268891048,148099,0.1,0.47,0.68,0,5.161046060593205
2026-07-29,FRIGO,2.19,-2.232142857142869,2762909,0.06,0.63,1.39,1,5.7441917904542175
2026-07-29,SELVA,1.77,-1.666666666666668,7824680,0.16,1.15,0.59,0,4.449812027382146
