Tarih,Sembol,Açıklama,Fiyat,"Fiyat değişimi %, 1 gün",Piyasa değeri,Halka açıklık %,"Hacim, 1 gün","Ortalama hacim, 10 gün","Ortalama hacim, 30 gün","Ortalama hacim, 60 gün","Bağıl hacim, 1 gün","Performans %, 1 hafta","Performans %, 1 ay","Performans %, 3 ay","Performans %, 6 ay","Performans %, Güncel yıl",RSI,MFI,ADX,MACD Level,MACD Signal,SMA20,SMA50,SMA200,"Yüksek, 1 ay","Yüksek, 3 ay","Yüksek, 6 ay","Yüksek, 52 hafta","Yüksek, Tüm Zamanlar","Düşük, 1 ay","Düşük, 3 ay",ATR %,"Volatilite, 1 hafta","Volatilite, 1 ay",BB Upper,BB Lower,Sektör,F/K,PD/DD,XU100
2026-07-22,ALFAS,ALFA SOLAR ENERJI SANAYI VE TICARET A.S.,46.8,0.8620689655172384,17075200562.000002,23.0,211409,2757148.6,5089814.433333334,7448333.333333333,0.06799473536025351,3.265666372462482,-15.140525838621942,15.784265215239968,11.428571428571422,14.313629702002931,45.211820022532706,52.05867592063199,18.526555397585636,-1.5582518406144317,-1.7149844336085418,46.73799999999998,51.41279999999984,43.84759999999993,55.45,66.6,66.6,66.6,170.0,44.3,39.12,5.027601996669646,4.514695205821258,4.222505866443994,49.694914608167274,43.78108539183268,Utilities,289.6039603960396,2.9328839586914572,False
2026-07-22,ALTNY,Altinay Savunma Teknolojileri A.S.,16.87,0.7164179104477671,16750000000.0,39.989799999999995,1560830,23082742.8,27185600.999999985,29364910.85000001,0.05782217161817472,8.41902313624679,4.5229244114002505,3.054367745876603,1.6877637130801757,15.153583617747444,54.59462233700328,53.9291288612415,14.235795924415825,-0.014313039087539892,-0.06592716071363218,16.385000000000005,16.6506,15.901141630400007,18.9,20.96,20.96,24.02351638,31.22351247,15.12,15.12,5.056623778463929,4.842510538119633,5.216483154723866,17.90680813508115,14.863191864918862,Electronic technology,132.83464566929135,3.3511052489392474,True
2026-07-22,POLHO,Polisan Holding AS,22.12,0.54545454545455,16687000000.0,29.180899999999998,87905,5727902.7,4126130.166666665,4666836.400000002,0.014624868342078805,6.346153846153848,6.040268456375847,-5.064377682403432,28.306264501160108,35.95574677320222,61.59259824826997,65.88916970612232,18.89013310450553,0.32421536856262634,0.23237467460926187,21.16899999999999,20.587400000000006,18.983800000000002,22.98,22.98,25.3,25.3,25.3,20.28,17.5,3.4533577558897655,3.6000890828566705,3.4030373286140594,22.237642129060625,20.100357870939355,Process industries,,1.150767742086521,False
2026-07-22,BANVT,Banvit Bandirma Vitaminli Yem Sanayii A.S.,159.7,-0.1875000000000071,16003771973.0,8.2946,1504,197357.7,496604.6666666667,362521.3,0.0063743101737635255,-3.0358227079538556,-5.502958579881663,-2.858880778588818,-10.981047937569686,-1.41975308641976,38.80097348691795,15.527060084312609,18.20444110136656,-0.8525852186987208,1.0664372280252437,169.63000000000008,162.42999999999964,166.4464999999998,186.8,186.8,189.5,248.3,445.5,157.3,144.6,3.6433369009644037,2.519589624018614,3.77114005231385,182.72046981585416,156.539530184146,Process industries,,1.4029169604051503,False
2026-07-22,MIATK,MIA Teknoloji AS,32.36,0.1857585139318956,15956199623.0,57.7755,612811,29054271.79999999,30820698.699999996,37919429.36666667,0.019964714304039465,-9.355742296918777,-31.090289608177176,-20.256283883686542,-8.432371250707424,-18.075949367088608,33.49087218563503,37.90238612153831,25.27803628421933,-2.9518295973353332,-3.0122343870308614,35.400999999999996,42.809,39.573050000000066,45.04,57.85,57.85,57.85,84.400002,30.4,30.4,6.085814197300024,3.917893449692274,5.206607320866648,41.65821311767449,29.1437868823255,Technology services,,2.8304180726917134,True
2026-07-22,KBORU,Kuzey Boru A.S.,26.52,0.30257186081693754,15864000320.0,24.0,138932,5715702.899999987,8166129.066666669,9159193.583333327,0.021011686098125756,1.2213740458015279,2.7110766847405086,10.499999999999998,63.2,82.89655172413794,55.26580256838525,45.83137355586589,12.185987256850613,0.2708636970487568,0.3523743726017185,26.555,25.632800000000007,19.363199999999985,28.24,28.24,28.24,28.24,32.6332028,23.88,22.6,3.6564395645024943,2.9807636150061665,4.156773853911593,27.346643859320466,25.763356140679534,Producer manufacturing,25.928822839264765,3.100952853122175,False
2026-07-22,KARTN,Kartonsan Karton Sanayi ve Ticaret Anonim Sirketi,209.5,-0.7109004739336493,15825000000.0,21.856399999999997,71888,1845158.4999999995,1618728.666666667,1581748.666666668,0.032087478192829734,13.243243243243244,60.78280890253261,113.55759429153925,153.7855844942459,168.2458386683739,73.4137072811065,85.83531876350605,56.38281732835422,21.104752374221533,18.043650235599316,175.24000000000004,143.62400000000014,96.2254999999999,226.0,226.0,226.0,226.0,226.0,132.5,91.6,6.278736924738622,9.086723909648347,7.803393091590101,226.88255609475507,123.597443905245,Process industries,,6.2075012096479085,False
2026-07-22,BFREN,Bosch Fren Sistemleri Sanayi ve Ticaret A.S.,129.1,0.23291925465837182,15780937563.0,15.485599999999996,3121,100961.40000000021,150534.46666666665,243104.4333333334,0.027527410544735745,-0.30888030888031326,-7.521489971346705,-15.065789473684214,-18.805031446540884,-18.031746031746035,35.389551610836435,31.745069074318295,10.956843694109017,-2.6857908530666634,-2.453617467005165,133.07,138.20199999999969,151.38500000000005,139.4,158.3,172.8,227.2,347.83721,128.7,128.7,1.9910691932240674,1.775929398741436,1.6227275900182987,138.96884734506907,127.1711526549309,Producer manufacturing,100.18624864193698,22.601698891448816,False
2026-07-22,DEVA,Deva Holding A.S.,76.2,-0.910273081924581,15379264589.0,17.7955,37138,438843.0999999836,539327.3666666994,609507.8499999851,0.07944433035561767,6.498951781970658,7.3239436619718346,13.056379821958453,13.731343283582094,20.47430830039526,63.78052335341913,72.2303474962053,29.61703105694136,1.796432152951155,1.397413692132358,72.35500000000005,69.21300000000004,66.80749999999995,77.6,77.6,81.75,81.75,106.0,67.7,61.8,2.9786811233696873,3.895117496703602,3.2151992724992895,77.08595127854554,67.62404872145456,Health technology,,0.5283225979383216,False
2026-07-22,TATEN,Tatlipinar Enerji Uretim A.S.,13.92,3.26409495548961,15111819965.0,91.65169999999999,8079890,15140746.7,21608963.433333334,42075186.18333333,0.5091006669101604,16.876574307304782,-2.3842917251051885,-4.19821059876118,35.80487804878049,9.090909090909092,57.360674292931066,32.36952416050694,21.038548342777094,-0.3584759148351502,-0.542159239520431,12.984499999999993,14.439200000000005,14.114687499999997,15.64,21.2,21.2,23.8875,23.8875,11.6,11.6,5.434085495118534,6.753039976004459,4.931606058554829,14.91782330457178,11.051176695428207,Utilities,69.01338621715419,2.727032295350136,False
2026-07-22,AHSGY,Ahes Gayrimenkul Yatirim Ortakligi AS,21.02,0.5741626794258421,15079349725.0,25.641000000000002,99622,2425807.499999997,3720119.7666666666,4131474.833333334,0.03775589842586233,8.742886704604249,13.010752688172033,15.494505494505495,-3.577981651376152,25.868263473053894,55.811022655660764,77.47529085554777,17.16488794418278,0.20409290216189646,0.14611628331108442,20.180999999999994,20.415999999999986,18.315562174999997,23.2,25.7,26.24,26.6,26.6,16.96,16.96,5.8540494133704355,3.4670820490159864,7.424967503365883,22.644346504249995,17.717653495749992,Finance,4.943090960398834,1.510627212131012,False
2026-07-22,OBAMS,Oba Makarnacilik Sanayi Ve Ticaret A. S.,5.2,0.19267822736030416,14929193551.0,26.1106,1300048,40346669.80000001,37910403.066666655,51378599.54999998,0.02847797700424239,1.3645224171540016,-24.528301886792445,-35.48387096774194,-42.093541202672604,-34.67336683417086,26.665277932803434,25.878897165025876,52.66259400445495,-0.49039712802566715,-0.5235471693775147,5.6680000000000055,6.926400000000002,7.600310882599998,6.95,8.85,9.53,9.7249611,14.6082749,5.04,5.04,4.179758195723434,2.9766388009410916,3.7510152700204387,6.6253630450355505,4.71063695496446,Consumer non-durables,,1.3352677597031597,True
2026-07-22,MOBTL,Mobitel Iletisim Nizmetleri Sanayi ve Ticaret A.S,14.37,-0.2775850104094443,14770249844.0,20.2927,63614,3742810.7,4732471.7,5917546.15,0.015099034035891525,0.1393728222996486,3.3069734004313376,7.399103139013441,43.41317365269461,57.3932092004381,50.918004339470116,76.05628399433995,18.656907134961777,0.04618615376131885,0.029715605090645893,14.165000000000006,14.449800000000009,10.913999999999996,15.36,16.82,16.82,16.82,16.82,13.08,12.66,4.157391477933537,4.631281248466872,3.913234536456187,15.137758962949908,13.192241037050104,Distribution services,20.481755986316987,1.644172284541348,False
2026-07-22,BINHO,1000 Yatirimlar Holding AS,11.11,-0.26929982046679657,14372271715.0,37.893600000000006,1778532,29036463.1,47212560.03333334,41576045.75000004,0.0550964776177739,7.96890184645287,19.719827586206897,5.308056872037902,22.762430939226505,25.536723163841806,61.67336433590985,52.47817666353849,32.4586051165623,0.3444528561201139,0.31311661727776346,10.499500000000001,9.750599999999968,9.665150000000013,11.71,11.71,12.48,14.01,25.86459,9.28,8.48,4.930466929444389,5.263152308558821,6.445359098433106,11.294923786418288,9.704076213581715,Technology services,,1.0408966514232927,False
2026-07-22,GMTAS,Gimat Magazacilik Insaat Sanayi ve Ticaret A.S.,48.4,1.0860484544694988,14364000320.0,99.933,417782,2007505.0,2247143.133333333,4325409.966666667,0.18368212531046055,9.601449275362326,2.023608768971334,1.1705685618728996,108.26161790017213,113.88813639153629,59.957211108444604,71.51514919275682,14.894076572420692,0.24997533233925395,0.08355702186012195,45.50499999999999,45.132799999999996,30.818043203699993,49.96,54.9,54.9,54.9,54.9,42.7,39.04,4.210283647102928,3.882335414233221,4.016190868465902,48.215568206115506,42.79443179388447,Retail trade,,3.3418398347308296,False
2026-07-22,KORDS,Kordsa Teknik Tekstil A.S.,73.85,0.7503410641200507,14258982396.0,28.891,116192,2612188.7,2779864.0,2947834.15,0.03987975255140732,-6.2817258883248765,-5.016077170418014,13.440860215053764,40.935114503816784,52.39372678497729,46.519431468113396,40.73032110553883,18.506193792097434,0.26415717199780886,0.41020867440307274,74.88750000000002,77.62999999999974,60.29844999999988,85.95,94.55,94.55,94.55,116.7,68.55,62.3,5.845041704664805,6.585945833970808,5.45241032451434,83.4637972779625,66.31120272203754,Process industries,,0.8978171069354274,False
2026-07-22,PATEK,Pasifik Teknoloji AS,20.7,-0.48076923076923755,14038636009.0,44.0775,377809,10581100.999999996,16909617.36666665,23611911.349999968,0.028507888732663484,-5.045871559633034,-11.386986301369863,-4.871323529411775,-0.6717850287907897,-6.504065040650412,38.87873371694067,53.4465314602752,11.97233901819737,-0.5596645400285922,-0.3267357309339337,22.379000000000037,23.130000000000017,23.194249999999993,25.94,28.38,28.38,36.94,43.10327093,20.68,19.6,4.993308494232738,4.188760448588712,4.65198266283813,24.583158796455987,20.174841203544087,Technology services,28.243962341383543,3.524754161168107,True
